name,family,level,strength_index,seed,observations,score,signal,visualization_quality,skewness,skew_score,outlier_rate,outlier_score,tail_asymmetry,tail_asymmetry_score
hist_skewness_strong_seed_15,skewness,strong,3,15,1000,62.35,42.08,100.0,1.551228167187202,27.70745771679203,0.048,35.333333333333336,0.3306295253886127,42.08393671848169
hist_outliers_strong_seed_15,symmetric_outliers,strong,3,15,1000,63.6,44.0,100.0,-0.3405867527382999,1.3528917579433308,0.061,43.99999999999999,0.025515813385229402,0.0
hist_combined_tail_strong_seed_15,combined_right_tail,strong,3,15,1000,78.7,67.24,100.0,2.8629520388981304,43.629520388981305,0.088,58.99999999999999,0.5144936887475007,67.23758767273085
hist_bimodality_strong_seed_15,bimodality,strong,3,15,1000,84.55,76.24,100.0,-0.06296999827555246,0.0,0.0,0.0,0.18978919765619406,23.723649707024258
hist_skewness_extreme_seed_15,skewness,extreme,4,15,1000,73.82,59.73,100.0,2.270812844235096,37.70812844235096,0.068,48.666666666666664,0.46026046917402885,59.72837265486553
hist_outliers_extreme_seed_15,symmetric_outliers,extreme,4,15,1000,77.42,65.26,100.0,0.04472893200292448,0.0,0.101,65.26,0.010345153359779239,0.0
hist_combined_tail_extreme_seed_15,combined_right_tail,extreme,4,15,1000,89.59,83.98,100.0,2.385769526457265,38.857695264572655,0.126,71.76,0.774613759955289,83.97940053094875
hist_bimodality_extreme_seed_15,bimodality,extreme,4,15,1000,87.0,80.0,100.0,-0.05940766264340768,0.0,0.0,0.0,0.3787066067102884,48.49421422803845
hist_skewness_ordinary_seed_16,skewness,ordinary,0,16,1000,35.0,0.0,100.0,0.0002511390307646215,0.0,0.006,0.0,0.0024325325153676494,0.0
hist_outliers_ordinary_seed_16,symmetric_outliers,ordinary,0,16,1000,35.0,0.0,100.0,0.00025113903076406664,0.0,0.006,0.0,0.0024325325153676494,0.0
hist_combined_tail_ordinary_seed_16,combined_right_tail,ordinary,0,16,1000,35.0,0.0,100.0,0.0002511390307646215,0.0,0.006,0.0,0.0024325325153676494,0.0
hist_bimodality_ordinary_seed_16,bimodality,ordinary,0,16,1000,35.0,0.0,100.0,-0.10003037675211306,0.0,0.004,0.0,0.01773748110710849,0.0
hist_skewness_weak_seed_16,skewness,weak,1,16,1000,44.59,14.75,100.0,0.6093713412773277,10.187426825546556,0.018,11.999999999999998,0.1188156040205216,14.746200861540345
hist_outliers_weak_seed_16,symmetric_outliers,weak,1,16,1000,40.85,9.0,100.0,-1.1953133607265911,21.906267214531823,0.016,9.0,0.007363086826384424,0.0
hist_combined_tail_weak_seed_16,combined_right_tail,weak,1,16,1000,46.7,18.0,100.0,2.8438073765272356,43.43807376527236,0.024,18.0,0.13410392896249432,16.76299112031179
hist_bimodality_weak_seed_16,bimodality,weak,1,16,1000,35.0,0.0,100.0,-0.052298158020074086,0.0,0.002,0.0,0.019598521201479854,0.0
hist_skewness_moderate_seed_16,skewness,moderate,2,16,1000,54.22,29.57,100.0,1.2844429747387232,23.37219833950425,0.032,24.0,0.23659844208819414,29.574805261024267
hist_outliers_moderate_seed_16,symmetric_outliers,moderate,2,16,1000,52.55,27.0,100.0,-0.25130654955866943,0.0,0.036,26.999999999999996,0.005057069210367335,0.0
hist_combined_tail_moderate_seed_16,combined_right_tail,moderate,2,16,1000,58.83,36.67,100.0,3.340612498260738,48.40612498260738,0.05,36.666666666666664,0.28072090608242806,35.42945414432374
hist_bimodality_moderate_seed_16,bimodality,moderate,2,16,1000,71.79,56.59,100.0,0.0014969756844247538,0.0,0.0,0.0,0.04795982741054289,0.0
hist_skewness_strong_seed_16,skewness,strong,3,16,1000,66.14,47.9,100.0,2.336175281611661,38.361752816116606,0.046,34.0,0.3742621077216111,47.90161436288148
hist_outliers_strong_seed_16,symmetric_outliers,strong,3,16,1000,65.33,46.67,100.0,-0.14631381244019534,0.0,0.065,46.666666666666664,0.022182557110779343,0.0
hist_combined_tail_strong_seed_16,combined_right_tail,strong,3,16,1000,78.82,67.42,100.0,2.9501561270284014,44.501561270284014,0.091,60.49999999999999,0.5158299682001755,67.42261098156276
hist_bimodality_strong_seed_16,bimodality,strong,3,16,1000,84.46,76.09,100.0,0.02675589149861827,0.0,0.0,0.0,0.16694491352603572,20.868114190754465
hist_skewness_extreme_seed_16,skewness,extreme,4,16,1000,77.15,64.84,100.0,3.7576917569278785,51.717945046185854,0.063,45.33333333333333,0.4971684306829929,64.83870578687593
hist_outliers_extreme_seed_16,symmetric_outliers,extreme,4,16,1000,77.76,65.78,100.0,0.05690996559932,0.0,0.103,65.78,0.02472729480100187,0.0
hist_combined_tail_extreme_seed_16,combined_right_tail,extreme,4,16,1000,91.07,86.26,100.0,2.446003328498605,39.46003328498605,0.133,73.58,0.8173128837193468,86.2566871316985
hist_bimodality_extreme_seed_16,bimodality,extreme,4,16,1000,87.0,80.0,100.0,0.03517446548812477,0.0,0.0,0.0,0.3577164170197083,45.695522269294436
hist_skewness_ordinary_seed_17,skewness,ordinary,0,17,1000,35.0,0.0,100.0,0.08903829121217606,0.0,0.009,0.0,0.01760143500736363,0.0
hist_outliers_ordinary_seed_17,symmetric_outliers,ordinary,0,17,1000,35.0,0.0,100.0,0.08903829121217824,0.0,0.009,0.0,0.01760143500736334,0.0
hist_combined_tail_ordinary_seed_17,combined_right_tail,ordinary,0,17,1000,35.0,0.0,100.0,0.08903829121217606,0.0,0.009,0.0,0.01760143500736363,0.0
hist_bimodality_ordinary_seed_17,bimodality,ordinary,0,17,1000,35.0,0.0,100.0,0.19621299687159827,0.0,0.006,0.0,0.00794061948404139,0.0
hist_skewness_weak_seed_17,skewness,weak,1,17,1000,45.72,16.5,100.0,0.7179687150604578,12.359374301209156,0.022,16.5,0.10920043380437723,12.685807243795121
hist_outliers_weak_seed_17,symmetric_outliers,weak,1,17,1000,42.8,12.0,100.0,0.6095130263014248,10.190260526028496,0.018,11.999999999999998,0.005454065846442393,0.0
hist_combined_tail_weak_seed_17,combined_right_tail,weak,1,17,1000,48.65,21.0,100.0,2.505252980907349,40.05252980907349,0.028,21.0,0.13938605318196243,17.423256647745305
hist_bimodality_weak_seed_17,bimodality,weak,1,17,1000,35.0,0.0,100.0,0.10862146793085722,0.0,0.001,0.0,0.03512909404287794,0.0
hist_skewness_moderate_seed_17,skewness,moderate,2,17,1000,53.88,29.05,100.0,1.454940002177751,26.142775035388453,0.034,25.5,0.23236656993193341,29.045821241491677
hist_outliers_moderate_seed_17,symmetric_outliers,moderate,2,17,1000,51.58,25.5,100.0,0.7545126425088883,13.090252850177766,0.034,25.5,0.00851502097306701,0.0
hist_combined_tail_moderate_seed_17,combined_right_tail,moderate,2,17,1000,61.94,41.44,100.0,3.3051794281045637,48.05179428104564,0.056,40.666666666666664,0.3258096394922976,41.44128526563968
hist_bimodality_moderate_seed_17,bimodality,moderate,2,17,1000,72.8,58.16,100.0,0.0669669581264679,0.0,0.0,0.0,0.0069627215329270626,0.0
hist_skewness_strong_seed_17,skewness,strong,3,17,1000,66.28,48.12,100.0,2.6607549549235157,41.60754954923516,0.063,45.33333333333333,0.37587297014555326,48.1163960194071
hist_outliers_strong_seed_17,symmetric_outliers,strong,3,17,1000,64.03,44.67,100.0,0.6597831193902661,11.195662387805323,0.062,44.666666666666664,0.027425955281687613,0.0
hist_combined_tail_strong_seed_17,combined_right_tail,strong,3,17,1000,80.18,69.5,100.0,3.061734667339306,45.61734667339306,0.093,61.49999999999999,0.5425480253493368,69.50320168995579
hist_bimodality_strong_seed_17,bimodality,strong,3,17,1000,84.28,75.82,100.0,0.059587798131430225,0.0,0.0,0.0,0.16197264367522238,20.246580459402796
hist_skewness_extreme_seed_17,skewness,extreme,4,17,1000,77.68,65.67,100.0,4.347466932589979,55.64977955059986,0.083,56.5,0.5031558191686187,65.66772880796259
hist_outliers_extreme_seed_17,symmetric_outliers,extreme,4,17,1000,77.25,65.0,100.0,0.29325333019814326,0.0,0.1,65.0,0.028580026970166057,0.0
hist_combined_tail_extreme_seed_17,combined_right_tail,extreme,4,17,1000,91.91,87.55,100.0,2.600237357519568,41.00237357519568,0.133,73.58,0.8416075385750907,87.55240205733817
hist_bimodality_extreme_seed_17,bimodality,extreme,4,17,1000,86.95,79.92,100.0,0.06001761892144316,0.0,0.0,0.0,0.35509529445428145,45.34603926057086
hist_skewness_ordinary_seed_18,skewness,ordinary,0,18,1000,35.97,1.5,100.0,0.09828806451199086,0.0,0.011,1.4999999999999987,0.03090116290721887,0.0
hist_outliers_ordinary_seed_18,symmetric_outliers,ordinary,0,18,1000,35.97,1.5,100.0,0.09828806451199362,0.0,0.011,1.4999999999999987,0.030901162907218945,0.0
hist_combined_tail_ordinary_seed_18,combined_right_tail,ordinary,0,18,1000,35.97,1.5,100.0,0.09828806451199086,0.0,0.011,1.4999999999999987,0.03090116290721887,0.0
hist_bimodality_ordinary_seed_18,bimodality,ordinary,0,18,1000,35.0,0.0,100.0,-0.08611545088080103,0.0,0.009,0.0,0.012815777726026404,0.0
hist_skewness_weak_seed_18,skewness,weak,1,18,1000,48.06,20.09,100.0,0.7353900022475202,12.707800044950403,0.016,9.0,0.16068062325229404,20.085077906536757
hist_outliers_weak_seed_18,symmetric_outliers,weak,1,18,1000,45.24,15.75,100.0,-0.3338623740605636,1.128745802018788,0.021,15.75,0.034299085653664095,0.0
hist_combined_tail_weak_seed_18,combined_right_tail,weak,1,18,1000,49.96,23.01,100.0,3.1668906907577927,46.66890690757793,0.026,19.5,0.1840944692012771,23.011808650159637
hist_bimodality_weak_seed_18,bimodality,weak,1,18,1000,35.0,0.0,100.0,-0.04165269914342568,0.0,0.006,0.0,0.008970801120431035,0.0
hist_skewness_moderate_seed_18,skewness,moderate,2,18,1000,58.44,36.06,100.0,1.4622028979455084,26.260797091614513,0.029,21.75,0.28545430513096803,36.06057401746241
hist_outliers_moderate_seed_18,symmetric_outliers,moderate,2,18,1000,54.01,29.25,100.0,-0.30720681575536724,0.2402271918455749,0.039,29.25,0.03431112415302704,0.0
hist_combined_tail_moderate_seed_18,combined_right_tail,moderate,2,18,1000,63.89,44.45,100.0,3.3655999432419104,48.6559994324191,0.051,37.33333333333333,0.34834574031188453,44.44609870825127
hist_bimodality_moderate_seed_18,bimodality,moderate,2,18,1000,71.85,56.7,100.0,-0.05681888749875042,0.0,0.0,0.0,0.04739093214914151,0.0
hist_skewness_strong_seed_18,skewness,strong,3,18,1000,71.0,55.38,100.0,2.5748148014287704,40.74814801428771,0.051,37.33333333333333,0.42885961389608274,55.38056192407299
hist_outliers_strong_seed_18,symmetric_outliers,strong,3,18,1000,64.47,45.33,100.0,-0.2104114691140844,0.0,0.063,45.33333333333333,0.04023511408932425,0.0
hist_combined_tail_strong_seed_18,combined_right_tail,strong,3,18,1000,81.15,70.99,100.0,3.0157244004899506,45.1572440048995,0.087,58.49999999999999,0.5649183112651066,70.99455408434044
hist_bimodality_strong_seed_18,bimodality,strong,3,18,1000,84.39,75.99,100.0,-0.07682796714293276,0.0,0.0,0.0,0.24252873439101794,30.337164585469058
hist_skewness_extreme_seed_18,skewness,extreme,4,18,1000,80.67,70.26,100.0,3.9141294478874737,52.76086298591649,0.076,52.99999999999999,0.5538375171980576,70.25583447987051
hist_outliers_extreme_seed_18,symmetric_outliers,extreme,4,18,1000,77.25,65.0,100.0,-0.13985315896576683,0.0,0.1,65.0,0.02617797112300188,0.0
hist_combined_tail_extreme_seed_18,combined_right_tail,extreme,4,18,1000,92.31,88.18,100.0,2.493113461455143,39.93113461455143,0.131,73.06,0.8566005125910808,88.17601366909548
hist_bimodality_extreme_seed_18,bimodality,extreme,4,18,1000,86.95,79.92,100.0,-0.08645027361122816,0.0,0.0,0.0,0.41680882183090057,53.71199071504777
hist_skewness_ordinary_seed_19,skewness,ordinary,0,19,1000,35.0,0.0,100.0,0.05212631658122611,0.0,0.01,0.0,0.001107439278864193,0.0
hist_outliers_ordinary_seed_19,symmetric_outliers,ordinary,0,19,1000,35.0,0.0,100.0,0.052126316581224505,0.0,0.01,0.0,0.0011074392788643357,0.0
hist_combined_tail_ordinary_seed_19,combined_right_tail,ordinary,0,19,1000,35.0,0.0,100.0,0.05212631658122611,0.0,0.01,0.0,0.001107439278864193,0.0
hist_bimodality_ordinary_seed_19,bimodality,ordinary,0,19,1000,35.0,0.0,100.0,0.08591656749618364,0.0,0.009,0.0,0.01745744514692565,0.0
hist_skewness_weak_seed_19,skewness,weak,1,19,1000,45.17,15.65,100.0,0.6540805123464529,11.08161024692906,0.014,6.0,0.12517496325427022,15.646870406783778
hist_outliers_weak_seed_19,symmetric_outliers,weak,1,19,1000,42.8,12.0,100.0,0.652174128357921,11.04348256715842,0.018,11.999999999999998,0.0025215415253550246,0.0
hist_combined_tail_weak_seed_19,combined_right_tail,weak,1,19,1000,46.44,17.61,100.0,2.4352696836966774,39.35269683696677,0.022,16.5,0.14084422969377391,17.60552871172174
hist_bimodality_weak_seed_19,bimodality,weak,1,19,1000,35.87,1.34,100.0,-0.05228260875317539,0.0,0.006,0.0,0.0562417380943171,1.3375153059250928
hist_skewness_moderate_seed_19,skewness,moderate,2,19,1000,54.97,30.73,100.0,1.3430377956516468,24.324364179339263,0.029,21.75,0.245458005741639,30.7277340988852
hist_outliers_moderate_seed_19,symmetric_outliers,moderate,2,19,1000,52.55,27.0,100.0,0.26897255434538236,0.0,0.036,26.999999999999996,0.006980992144339578,0.0
hist_combined_tail_moderate_seed_19,combined_right_tail,moderate,2,19,1000,61.43,40.67,100.0,2.910155608208937,44.101556082089374,0.056,40.666666666666664,0.2970276141697282,37.6036818892971
hist_bimodality_moderate_seed_19,bimodality,moderate,2,19,1000,69.75,53.46,100.0,-0.10195596751927964,0.0,0.0,0.0,0.10215678690360992,11.176454336487842
hist_skewness_strong_seed_19,skewness,strong,3,19,1000,67.11,49.4,100.0,2.422193467758945,39.22193467758945,0.044,32.666666666666664,0.385507989050268,49.4010652067024
hist_outliers_strong_seed_19,symmetric_outliers,strong,3,19,1000,64.9,46.0,100.0,0.2680476852244051,0.0,0.064,46.0,0.013053247189756655,0.0
hist_combined_tail_strong_seed_19,combined_right_tail,strong,3,19,1000,78.44,66.83,100.0,2.8126497325667654,43.12649732566766,0.095,62.5,0.5115679509008468,66.83248550934802
hist_bimodality_strong_seed_19,bimodality,strong,3,19,1000,84.18,75.67,100.0,-0.1156598660311172,0.0,0.0,0.0,0.2855969970323561,36.07959960431415
hist_skewness_extreme_seed_19,skewness,extreme,4,19,1000,78.28,66.59,100.0,3.8027499984457878,52.01833332297192,0.067,48.0,0.5098071113016722,66.58867694946231
hist_outliers_extreme_seed_19,symmetric_outliers,extreme,4,19,1000,77.59,65.52,100.0,0.010387821014580046,0.0,0.102,65.52,0.005935757214321247,0.0
hist_combined_tail_extreme_seed_19,combined_right_tail,extreme,4,19,1000,91.46,86.85,100.0,2.4121753675188926,39.12175367518893,0.134,73.84,0.828525121697522,86.85467315720118
hist_bimodality_extreme_seed_19,bimodality,extreme,4,19,1000,86.87,79.81,100.0,-0.11867135453153282,0.0,0.0,0.0,0.44074590760172777,57.026356437162306
hist_skewness_ordinary_seed_20,skewness,ordinary,0,20,1000,35.97,1.5,100.0,-0.12292076571481843,0.0,0.011,1.4999999999999987,0.004495336286917934,0.0
hist_outliers_ordinary_seed_20,symmetric_outliers,ordinary,0,20,1000,35.97,1.5,100.0,-0.12292076571481914,0.0,0.011,1.4999999999999987,0.004495336286917865,0.0
hist_combined_tail_ordinary_seed_20,combined_right_tail,ordinary,0,20,1000,35.97,1.5,100.0,-0.12292076571481843,0.0,0.011,1.4999999999999987,0.004495336286917934,0.0
hist_bimodality_ordinary_seed_20,bimodality,ordinary,0,20,1000,35.97,1.5,100.0,-0.1440471969752368,0.0,0.011,1.4999999999999987,0.0004013740336793269,0.0
hist_skewness_weak_seed_20,skewness,weak,1,20,1000,44.98,15.35,100.0,0.49769377339287735,6.589792446429246,0.016,9.0,0.12281860528233514,15.352325660291893
hist_outliers_weak_seed_20,symmetric_outliers,weak,1,20,1000,44.75,15.0,100.0,-0.7677161461856219,13.354322923712438,0.02,15.0,0.012763236106226959,0.0
hist_combined_tail_weak_seed_20,combined_right_tail,weak,1,20,1000,47.19,18.75,100.0,2.5930441390868246,40.930441390868246,0.025,18.75,0.13150551040096764,16.438188800120955
hist_bimodality_weak_seed_20,bimodality,weak,1,20,1000,35.0,0.0,100.0,-0.08477705519152363,0.0,0.002,0.0,0.0003555746367444268,0.0
hist_skewness_moderate_seed_20,skewness,moderate,2,20,1000,55.03,30.82,100.0,1.156492640740137,21.129852814802742,0.033,24.75,0.24616876217425793,30.82250162323439
hist_outliers_moderate_seed_20,symmetric_outliers,moderate,2,20,1000,54.01,29.25,100.0,0.0024886224929531486,0.0,0.039,29.25,0.0106860003898443,0.0
hist_combined_tail_moderate_seed_20,combined_right_tail,moderate,2,20,1000,60.32,38.96,100.0,3.1945917761568867,46.945917761568865,0.053,38.666666666666664,0.3071774696406884,38.95699595209179
hist_bimodality_moderate_seed_20,bimodality,moderate,2,20,1000,71.79,56.59,100.0,-0.0033512867748945437,0.0,0.0,0.0,0.03936776394609566,0.0
hist_skewness_strong_seed_20,skewness,strong,3,20,1000,67.45,49.92,100.0,2.0921915469127677,35.921915469127676,0.055,40.0,0.38942663185741067,49.92355091432142
hist_outliers_strong_seed_20,symmetric_outliers,strong,3,20,1000,64.9,46.0,100.0,-0.3726600934260586,2.422003114201954,0.064,46.0,0.03352293720826978,0.0
hist_combined_tail_strong_seed_20,combined_right_tail,strong,3,20,1000,79.3,68.15,100.0,2.8368971126065796,43.368971126065794,0.093,61.49999999999999,0.522319186218548,68.15461241456987
hist_bimodality_strong_seed_20,bimodality,strong,3,20,1000,84.1,75.54,100.0,0.03796009465087795,0.0,0.0,0.0,0.1678567403962987,20.982092549537338
hist_skewness_extreme_seed_20,skewness,extreme,4,20,1000,78.84,67.44,100.0,3.1964936657150282,46.96493665715028,0.07,50.0,0.5159805014806323,67.44345405116448
hist_outliers_extreme_seed_20,symmetric_outliers,extreme,4,20,1000,77.25,65.0,100.0,-0.36393726398181914,2.131242132727305,0.1,65.0,0.052434496219386915,0.5216777612971957
hist_combined_tail_extreme_seed_20,combined_right_tail,extreme,4,20,1000,91.3,86.62,100.0,2.3435591492789642,38.43559149278964,0.131,73.06,0.8241793731329274,86.6228999004228
hist_bimodality_extreme_seed_20,bimodality,extreme,4,20,1000,86.93,79.89,100.0,0.05234058125417079,0.0,0.0,0.0,0.35971275477598474,45.961700636797964
hist_skewness_ordinary_seed_21,skewness,ordinary,0,21,1000,35.0,0.0,100.0,-0.029327608705428148,0.0,0.008,0.0,0.009517010580587248,0.0
hist_outliers_ordinary_seed_21,symmetric_outliers,ordinary,0,21,1000,35.0,0.0,100.0,-0.02932760870542675,0.0,0.008,0.0,0.009517010580586674,0.0
hist_combined_tail_ordinary_seed_21,combined_right_tail,ordinary,0,21,1000,35.0,0.0,100.0,-0.029327608705428148,0.0,0.008,0.0,0.009517010580587248,0.0
hist_bimodality_ordinary_seed_21,bimodality,ordinary,0,21,1000,35.0,0.0,100.0,0.03861011194023032,0.0,0.008,0.0,0.022803211411491796,0.0
hist_skewness_weak_seed_21,skewness,weak,1,21,1000,45.76,16.55,100.0,0.593593180359973,9.786439345332434,0.01,0.0,0.1324362085179721,16.554526064746515
hist_outliers_weak_seed_21,symmetric_outliers,weak,1,21,1000,42.8,12.0,100.0,0.2472654304391711,0.0,0.018,11.999999999999998,0.007625868053065127,0.0
hist_combined_tail_weak_seed_21,combined_right_tail,weak,1,21,1000,47.1,18.61,100.0,2.6988306461909453,41.98830646190945,0.02,15.0,0.14890637706859763,18.613297133574704
hist_bimodality_weak_seed_21,bimodality,weak,1,21,1000,35.0,0.0,100.0,0.011148739482129818,0.0,0.004,0.0,0.045029623875054686,0.0
hist_skewness_moderate_seed_21,skewness,moderate,2,21,1000,55.5,31.53,100.0,1.3765969562141762,24.869700538480366,0.021,15.75,0.25150286055201526,31.533714740268703
hist_outliers_moderate_seed_21,symmetric_outliers,moderate,2,21,1000,52.55,27.0,100.0,0.0911077985376988,0.0,0.036,26.999999999999996,0.012239804262181696,0.0
hist_combined_tail_moderate_seed_21,combined_right_tail,moderate,2,21,1000,58.72,36.49,100.0,3.357698154989062,48.57698154989062,0.044,32.666666666666664,0.28864715968710003,36.48628795828
hist_bimodality_moderate_seed_21,bimodality,moderate,2,21,1000,72.32,57.42,100.0,0.0011613122368106202,0.0,0.0,0.0,0.019060383303151445,0.0
hist_skewness_strong_seed_21,skewness,strong,3,21,1000,67.51,50.01,100.0,2.7991026287118728,42.99102628711873,0.042,31.333333333333336,0.39008168604019366,50.01131037479605
hist_outliers_strong_seed_21,symmetric_outliers,strong,3,21,1000,64.9,46.0,100.0,0.3689834637346119,2.29944879115373,0.064,46.0,0.0037178517577338105,0.0
hist_combined_tail_strong_seed_21,combined_right_tail,strong,3,21,1000,78.05,66.23,100.0,3.0867580108128045,45.867580108128045,0.079,54.5,0.5072201722473562,66.23048538809546
hist_bimodality_strong_seed_21,bimodality,strong,3,21,1000,84.74,76.53,100.0,-0.0006067282261496273,0.0,0.0,0.0,0.0630536714545909,2.797215311698049
hist_skewness_extreme_seed_21,skewness,extreme,4,21,1000,78.58,67.04,100.0,4.896244134486125,59.308294229907496,0.062,44.666666666666664,0.5130923508535749,67.04355627203344
hist_outliers_extreme_seed_21,symmetric_outliers,extreme,4,21,1000,77.59,65.52,100.0,0.2548465581982493,0.0,0.102,65.52,0.012182510868223466,0.0
hist_combined_tail_extreme_seed_21,combined_right_tail,extreme,4,21,1000,90.91,86.02,100.0,2.594370980793024,40.94370980793024,0.12,70.2,0.812791556153807,86.01554966153638
hist_bimodality_extreme_seed_21,bimodality,extreme,4,21,1000,87.0,80.0,100.0,-0.0006265796579033564,0.0,0.0,0.0,0.02700564503809901,0.0
hist_skewness_ordinary_seed_22,skewness,ordinary,0,22,1000,35.0,0.0,100.0,0.028011861013134243,0.0,0.004,0.0,0.020253246510616284,0.0
hist_outliers_ordinary_seed_22,symmetric_outliers,ordinary,0,22,1000,35.0,0.0,100.0,0.028011861013135318,0.0,0.004,0.0,0.020253246510615594,0.0
hist_combined_tail_ordinary_seed_22,combined_right_tail,ordinary,0,22,1000,35.0,0.0,100.0,0.028011861013134243,0.0,0.004,0.0,0.020253246510616284,0.0
hist_bimodality_ordinary_seed_22,bimodality,ordinary,0,22,1000,35.0,0.0,100.0,-0.02577768883431238,0.0,0.003,0.0,0.006578780790891363,0.0
hist_skewness_weak_seed_22,skewness,weak,1,22,1000,48.67,21.03,100.0,0.5961493425790582,9.871644752635273,0.013,4.499999999999999,0.1487595939012201,18.59494923765251
hist_outliers_weak_seed_22,symmetric_outliers,weak,1,22,1000,36.95,3.0,100.0,0.17037805591440058,0.0,0.012,3.0,0.020444294478157453,0.0
hist_combined_tail_weak_seed_22,combined_right_tail,weak,1,22,1000,48.31,20.48,100.0,2.9659849454427296,44.659849454427295,0.021,15.75,0.16386276974250216,20.48284621781277
hist_bimodality_weak_seed_22,bimodality,weak,1,22,1000,35.0,0.0,100.0,-0.021521974036771464,0.0,0.002,0.0,0.020946279269144462,0.0
hist_skewness_moderate_seed_22,skewness,moderate,2,22,1000,57.33,34.35,100.0,1.2329865777194104,22.53603188794042,0.026,19.5,0.2726386189776945,34.3518158636926
hist_outliers_moderate_seed_22,symmetric_outliers,moderate,2,22,1000,50.6,24.0,100.0,0.4858262570754673,6.194208569182243,0.032,24.0,0.030945095617006292,0.0
hist_combined_tail_moderate_seed_22,combined_right_tail,moderate,2,22,1000,63.11,43.25,100.0,3.183933693362274,46.83933693362274,0.05,36.666666666666664,0.3394007484426045,43.253433125680594
hist_bimodality_moderate_seed_22,bimodality,moderate,2,22,1000,72.18,57.19,100.0,-0.0025994309249601946,0.0,0.0,0.0,0.01333315352061748,0.0
hist_skewness_strong_seed_22,skewness,strong,3,22,1000,69.8,53.54,100.0,2.2883718799632238,37.883718799632234,0.045,33.33333333333333,0.4155669220900159,53.54003536630989
hist_outliers_strong_seed_22,symmetric_outliers,strong,3,22,1000,64.03,44.67,100.0,0.10432051101040055,0.0,0.062,44.666666666666664,0.035647940834817524,0.0
hist_combined_tail_strong_seed_22,combined_right_tail,strong,3,22,1000,80.09,69.37,100.0,2.8671796528477573,43.67179652847757,0.087,58.49999999999999,0.540519918213015,69.36799454753434
hist_bimodality_strong_seed_22,bimodality,strong,3,22,1000,84.48,76.13,100.0,0.007887496282013783,0.0,0.0,0.0,0.05141375353015264,0.3029471850327073
hist_skewness_extreme_seed_22,skewness,extreme,4,22,1000,80.1,69.39,100.0,3.934795397511034,52.8986359834069,0.072,50.99999999999999,0.5407820944582734,69.3854729638849
hist_outliers_extreme_seed_22,symmetric_outliers,extreme,4,22,1000,77.59,65.52,100.0,-0.19461943275719984,0.0,0.102,65.52,0.014792456316858145,0.0
hist_combined_tail_extreme_seed_22,combined_right_tail,extreme,4,22,1000,91.19,86.45,100.0,2.393651366187377,38.93651366187377,0.127,72.02,0.8209475309032568,86.45053498150703
hist_bimodality_extreme_seed_22,bimodality,extreme,4,22,1000,87.0,80.0,100.0,0.011679253735905469,0.0,0.0,0.0,0.2661598218194648,33.48797624259531
hist_skewness_ordinary_seed_23,skewness,ordinary,0,23,1000,35.0,0.0,100.0,-0.05342738273127021,0.0,0.005,0.0,0.021304999398306063,0.0
hist_outliers_ordinary_seed_23,symmetric_outliers,ordinary,0,23,1000,35.0,0.0,100.0,-0.053427382731266966,0.0,0.005,0.0,0.021304999398306695,0.0
hist_combined_tail_ordinary_seed_23,combined_right_tail,ordinary,0,23,1000,35.0,0.0,100.0,-0.05342738273127021,0.0,0.005,0.0,0.021304999398306063,0.0
hist_bimodality_ordinary_seed_23,bimodality,ordinary,0,23,1000,36.95,3.0,100.0,-0.06408353869610647,0.0,0.012,3.0,0.018961370367422237,0.0
hist_skewness_weak_seed_23,skewness,weak,1,23,1000,42.95,12.23,100.0,0.5464246656039784,8.214155520132614,0.011,1.4999999999999987,0.10645620285126309,12.09775775384209
hist_outliers_weak_seed_23,symmetric_outliers,weak,1,23,1000,38.9,6.0,100.0,-0.418560837296657,3.9520279098885673,0.014,6.0,0.026073561842617853,0.0
hist_combined_tail_weak_seed_23,combined_right_tail,weak,1,23,1000,44.75,15.0,100.0,2.8679986626950105,43.679986626950104,0.02,15.0,0.11572549158260576,14.084033910558377
hist_bimodality_weak_seed_23,bimodality,weak,1,23,1000,35.0,0.0,100.0,0.02227065618127756,0.0,0.006,0.0,0.011153348214709358,0.0
hist_skewness_moderate_seed_23,skewness,moderate,2,23,1000,53.73,28.82,100.0,1.2258720823501064,22.42042133818923,0.017,10.500000000000002,0.23057662952466484,28.822078690583105
hist_outliers_moderate_seed_23,symmetric_outliers,moderate,2,23,1000,50.6,24.0,100.0,-0.716021260089981,12.32042520179962,0.032,24.0,0.03692457853675379,0.0
hist_combined_tail_moderate_seed_23,combined_right_tail,moderate,2,23,1000,58.12,35.57,100.0,3.302592718684057,48.02592718684057,0.044,32.666666666666664,0.2817874214162665,35.57165618883553
hist_bimodality_moderate_seed_23,bimodality,moderate,2,23,1000,72.91,58.32,100.0,0.02637916687280548,0.0,0.0,0.0,0.04763036941452118,0.0
hist_skewness_strong_seed_23,skewness,strong,3,23,1000,66.21,48.02,100.0,2.328693994710905,38.28693994710905,0.039,29.25,0.37514791627976607,48.019722170635475
hist_outliers_strong_seed_23,symmetric_outliers,strong,3,23,1000,64.03,44.67,100.0,-0.028435526369647475,0.0,0.062,44.666666666666664,0.01700261480816759,0.0
hist_combined_tail_strong_seed_23,combined_right_tail,strong,3,23,1000,78.13,66.35,100.0,2.8505373629527013,43.505373629527014,0.085,57.5,0.5080821769672678,66.34983988777553
